Date,Open,High,Low,Close,Adj Close,Volume
2017-11-15,97.095459,98.404869,96.782341,98.162918,87.028046,10469625
2017-11-16,98.717987,100.724800,98.305244,100.596703,89.185745,6742081
2017-11-17,100.554008,101.351036,100.340515,100.682098,89.261459,6171775
2017-11-20,100.568237,101.436432,100.397446,100.838661,89.400261,3934743
2017-11-21,101.621460,102.162300,101.194481,101.422203,89.917625,5685430
2017-11-22,101.550301,101.592995,100.482841,100.482841,89.084808,4499498
2017-11-24,100.482841,101.607224,100.383217,101.279877,89.791428,1852214
2017-11-27,101.094849,101.123314,99.657349,99.813904,88.491745,4823682
2017-11-28,100.055862,101.336807,99.813904,101.180244,89.703102,5997879
2017-11-29,101.294106,102.375793,100.867126,102.162300,90.573784,4523176
2017-11-30,102.219231,103.656738,101.678391,102.418488,90.800880,6286581
2017-12-01,102.930870,103.343613,100.582474,101.066383,89.602158,5364760
2017-12-04,102.076904,103.884460,101.763786,102.660446,91.015419,6020433
2017-12-05,103.813293,104.183350,101.763786,101.820717,90.270927,6080295
2017-12-06,101.991508,102.176537,100.980988,101.166016,89.690460,4018002
2017-12-07,101.664162,101.763786,100.838661,101.578758,90.056427,4355815
2017-12-08,101.094849,101.792252,100.084328,100.667870,89.248871,6010737
2017-12-11,101.436432,101.635696,100.596703,100.781731,89.349785,4663487
2017-12-12,100.653641,101.265640,100.582474,100.753265,89.324554,6486262
2017-12-13,100.596703,101.123314,100.226654,100.425911,89.034340,6821265
2017-12-14,100.554008,100.952522,99.728508,100.084328,88.731499,4948535
2017-12-15,99.728508,100.255119,99.429626,99.628883,88.327721,11500069
2017-12-18,100.283585,102.034210,99.970467,101.607224,90.081657,4989848
2017-12-19,101.621460,102.119606,101.365273,101.649925,90.119507,3630303
2017-12-20,101.977280,102.560822,101.393738,101.436432,89.930244,4101612
2017-12-21,101.948814,102.190765,101.066383,101.963043,90.397118,5094115
2017-12-22,102.261932,102.973564,102.133835,102.631981,90.990158,3076297
2017-12-26,102.631981,102.717377,101.493362,101.678391,90.144753,2270125
2017-12-27,101.977280,102.119606,101.464897,101.678391,90.144753,2992827
2017-12-28,101.592995,101.948814,100.895592,101.778023,90.233078,3051635
2017-12-29,102.205002,102.261932,101.365273,101.365273,89.867134,3334294
2018-01-02,101.863419,102.745842,101.621460,102.333092,90.725174,5220795
2018-01-03,102.489655,104.097946,102.034210,103.969856,92.176300,5540622
2018-01-04,104.140648,106.375183,104.097946,105.962433,93.942841,6826956
2018-01-05,106.033592,107.513794,106.019363,107.343002,95.166801,6421973
2018-01-08,107.229141,107.442635,105.990898,106.972954,94.838730,4090862
2018-01-09,106.659836,108.652412,106.261322,107.229141,95.065880,5321128
2018-01-10,106.745232,107.271843,105.179634,105.606613,93.627373,5012823
2018-01-11,105.891266,107.072586,105.620850,107.058350,94.914436,4185363
2018-01-12,107.556496,107.641891,106.730995,107.328773,95.154190,3500882
2018-01-16,107.826920,108.666641,105.805870,106.674065,94.573753,5085122
2018-01-17,108.125801,108.666641,106.873322,107.841148,95.608459,5457996
2018-01-18,107.556496,109.093628,106.916023,108.211197,95.936516,7180859
2018-01-19,108.865906,108.865906,107.826920,108.182732,95.911278,5746627
2018-01-22,107.869614,108.424690,107.157982,108.424690,96.125809,4267989
2018-01-23,107.969246,108.695114,107.613426,108.367760,96.075317,3979288
2018-01-24,108.567017,109.705635,107.613426,108.182732,95.911278,6501719
2018-01-25,108.638184,109.549072,108.467384,109.093628,96.718842,4679436
2018-01-26,108.979767,109.620239,107.115280,109.620239,97.185738,4356869
2018-01-29,109.620239,109.677170,107.926544,107.983475,95.734619,4133580
2018-01-30,107.442635,108.140038,106.631371,106.930260,94.800880,5295272
2018-01-31,107.286072,108.239662,106.446342,107.570724,95.368706,7145659
2018-02-01,106.289787,108.168503,104.510696,104.610329,92.744125,9315451
2018-02-02,103.984085,104.311440,100.539772,100.895592,89.450737,8989582
2018-02-05,99.899307,102.290398,95.401772,96.554619,85.602188,13425986
2018-02-06,94.832466,102.404259,94.206223,102.318863,90.712585,16266699
2018-02-07,100.995224,102.674683,100.368980,100.482841,89.084808,7879813
2018-02-08,100.582474,101.735321,96.953133,97.081230,86.069061,9189614
2018-02-09,98.006355,99.942001,95.700661,98.888779,87.671577,9230506
2018-02-12,99.913536,102.546585,99.870834,102.247696,90.649460,7196457
2018-02-13,101.536064,102.119606,100.482841,100.696335,89.274086,4650629
2018-02-14,99.614647,101.763786,99.486557,101.521828,90.005951,5257893
2018-02-15,102.560822,102.831238,100.881363,102.261932,90.662102,4500833
2018-02-16,101.991508,103.813293,101.778023,102.404259,90.788284,4875464
2018-02-20,101.906113,102.959335,101.521828,101.934578,90.371864,4737682
2018-02-21,101.763786,103.400543,100.938293,100.995224,89.539070,5128192
2018-02-22,101.521828,103.429016,101.336807,102.375793,90.763031,4571516
2018-02-23,103.130127,104.425301,102.048439,104.268745,92.441284,4230751
2018-02-26,104.496468,105.492752,103.969856,105.407356,93.450729,4670232
2018-02-27,104.282974,105.065773,102.987801,102.987801,91.776527,4726651
2018-02-28,103.187057,103.841759,99.984703,100.055862,89.163773,5729062
2018-03-01,99.828140,100.326286,97.294724,97.864029,87.210541,7702686
2018-03-02,97.166626,97.920959,96.284203,97.394348,86.791992,6666691
2018-03-05,96.753876,99.614647,96.113403,99.144974,88.352043,6519425
2018-03-06,99.785439,102.048439,99.130737,100.753265,89.785255,4691662
2018-03-07,99.144974,100.340515,98.803383,99.870834,88.998878,5443873
2018-03-08,100.340515,100.767494,99.201904,100.454376,89.518898,4032405
2018-03-09,100.838661,102.859703,100.497078,102.802773,91.611641,3701126
2018-03-12,102.817009,104.226044,101.308342,101.536064,90.482826,4915161
2018-03-13,102.560822,103.087425,100.411682,100.440147,89.506218,8104156
2018-03-14,100.938293,100.938293,98.006355,98.191383,87.502258,5897617
2018-03-15,98.333710,98.604126,96.597321,96.611549,86.094398,6346302
2018-03-16,96.141869,97.735931,95.899918,96.725410,86.195869,12445076
2018-03-19,96.454994,96.583084,93.679611,94.732834,84.420197,9039116
2018-03-20,95.174049,95.615265,94.078133,94.490875,84.204597,7300724
2018-03-21,94.490875,97.579376,94.163528,95.971077,85.523666,5750070
2018-03-22,95.102882,96.084938,93.224167,93.394958,83.228004,6270069
2018-03-23,93.451889,93.722313,89.609062,89.751389,79.981033,9351425
2018-03-26,90.719215,91.872063,88.854729,91.772430,81.782082,7280911
2018-03-27,92.099785,93.224167,89.865250,90.576889,80.716667,8050336
2018-03-28,90.932701,91.743965,88.712402,88.826263,79.156624,7784048
2018-03-29,89.125153,91.131966,88.683937,90.676514,80.805450,8455530
2018-04-02,90.477257,91.260056,87.203735,88.299652,78.687355,8219384
2018-04-03,88.627007,90.790375,87.474159,90.121437,80.310814,8289293
2018-04-04,88.256958,90.776146,87.274902,90.648048,80.780083,7479889
2018-04-05,91.103500,93.380730,91.003868,93.138771,82.999664,7277960
2018-04-06,92.256348,92.498299,89.950645,90.676514,80.805450,7957030
2018-04-09,91.103500,91.758202,90.334930,90.648048,80.780083,8881029
2018-04-10,92.299042,94.618973,92.299042,93.779243,83.570419,6393799
2018-04-11,92.697556,92.882584,91.743965,92.128250,82.099167,4828530
2018-04-12,92.782951,95.145584,92.654861,94.604736,84.306038,5652126
2018-04-13,95.359070,95.857216,93.765015,94.177757,83.925545,4274383
2018-04-16,94.917862,95.743355,94.049667,95.373306,84.990952,3869611
2018-04-17,95.914146,96.611549,95.416000,96.141869,85.675873,7693763
2018-04-18,96.326897,97.294724,95.914146,96.867737,86.322685,4673042
2018-04-19,96.440758,96.540390,94.220459,94.690140,84.382164,7127391
2018-04-20,94.732834,95.302139,93.380730,93.992737,83.760666,6129407
2018-04-23,93.750778,94.021202,93.238403,93.366493,83.202591,3719534
2018-04-24,93.950035,94.191994,88.726639,89.922180,80.133240,8739524
2018-04-25,90.149902,90.733444,88.868965,90.576889,80.716667,5624795
2018-04-26,90.804611,92.014389,90.491493,91.146194,81.224014,9421615
2018-04-27,91.018097,92.469833,90.605354,91.544708,81.579132,4913194
2018-04-30,92.128250,92.370209,90.007576,90.007576,80.209351,5178077
2018-05-01,89.964882,90.192604,88.200027,89.751389,79.981033,5034253
2018-05-02,89.424042,90.989632,89.424042,90.363396,80.526428,6091256
2018-05-03,90.804611,93.209938,87.929604,90.334930,80.501060,10871727
2018-05-04,89.964882,92.825653,89.267479,91.758202,81.769394,5565565
2018-05-07,91.800896,93.067612,91.644341,92.398674,82.340149,4711826
2018-05-08,91.886292,92.284813,90.733444,91.416618,81.464996,4215715
2018-05-09,92.128250,94.149292,92.057091,93.978500,83.747963,7245499
2018-05-10,94.149292,96.355362,94.049667,95.287910,84.914864,5269978
2018-05-11,95.515633,96.227264,94.946327,95.259445,84.889519,4532662
2018-05-14,95.629494,96.426521,95.416000,96.113403,85.650497,4657093
2018-05-15,95.458702,95.985313,94.661674,95.572563,85.168533,4195269
2018-05-16,95.487167,96.910439,95.088654,96.825043,86.284653,4253164
2018-05-17,96.511925,97.707466,96.383827,97.010063,86.449547,5705524
2018-05-18,96.753876,97.195091,95.885681,96.170334,85.701210,4224006
2018-05-21,96.782341,97.892494,96.782341,97.679001,87.045624,5723651
2018-05-22,97.707466,97.807098,95.814522,96.028008,85.574387,4306000
2018-05-23,95.188278,95.558334,94.163528,95.416000,85.028984,5038328
2018-05-24,94.946327,95.800285,93.864639,94.476646,84.191902,3691992
2018-05-25,94.106598,94.149292,93.096077,93.523056,83.342125,5011348
2018-05-29,92.583694,93.096077,90.420326,91.003868,81.097183,6952231
2018-05-30,91.103500,92.640625,91.089264,92.213646,82.666542,5047954
2018-05-31,92.156715,92.370209,91.160423,91.245827,81.798920,8383583
2018-06-01,92.327507,94.718605,91.758202,94.177757,84.427322,6255385
2018-06-04,94.647438,95.971077,94.490875,95.544098,85.652191,6561230
2018-06-05,95.828751,98.077515,95.572563,96.625786,86.621880,7270723
2018-06-06,96.839272,99.856606,96.583084,99.685814,89.365120,9779875
2018-06-07,99.543488,100.198189,98.120216,98.803383,88.574043,6543243
2018-06-08,98.831848,99.643112,97.536674,98.903015,88.663345,4375629
2018-06-11,98.959946,99.443855,98.134445,98.903015,88.663345,4761501
2018-06-12,99.130737,99.671577,98.547195,99.315765,89.033386,5285716
2018-06-13,99.301529,99.401161,97.550911,97.593605,87.489502,6601349
2018-06-14,98.049049,98.205612,96.839272,97.323189,87.247093,5243630
2018-06-15,96.711182,96.967369,95.302139,96.426521,86.443260,12154829
2018-06-18,95.601028,96.725410,95.316376,96.483459,86.494301,4611705
2018-06-19,95.088654,95.088654,92.469833,94.448181,84.669739,7546918
2018-06-20,94.647438,94.647438,93.153008,93.779243,84.070053,5052732
2018-06-21,93.565750,93.565750,92.541000,92.911049,83.291771,4339655
2018-06-22,94.006966,95.686424,94.006966,95.359070,85.486328,9956932
2018-06-25,94.462410,94.732834,92.612160,93.907341,84.184898,6081279
2018-06-26,94.718605,94.718605,93.679611,94.377014,84.605934,4072735
2018-06-27,94.704369,96.070709,93.366493,93.380730,83.712791,5536266
2018-06-28,93.423424,94.505112,91.957458,94.149292,84.401802,4788692
2018-06-29,94.263153,95.800285,93.793472,93.821945,84.108330,4681895
2018-07-02,93.266869,93.722313,92.170952,93.608452,83.916946,4481160
2018-07-03,94.576279,94.960556,92.640625,92.726021,83.125885,2518075
2018-07-05,93.537285,94.320084,92.640625,94.035431,84.299713,4151497
2018-07-06,93.935806,94.405479,92.953751,93.836174,84.121101,4314572
2018-07-09,94.320084,95.060188,94.063896,95.003258,85.167358,4149670
2018-07-10,95.145584,96.981598,95.145584,96.511925,86.519814,5658731
2018-07-11,95.401772,95.444466,93.594215,94.362785,84.593178,4854456
2018-07-12,95.088654,95.088654,93.636917,94.291618,84.529366,3338440
2018-07-13,94.234688,95.188278,94.135063,94.448181,84.669739,2852305
2018-07-16,94.690140,94.789764,92.797188,93.537285,83.853157,4047089
2018-07-17,93.295334,96.198799,92.953751,95.444466,85.562889,4335159
2018-07-18,95.416000,95.643730,94.633209,94.775536,84.963211,3625455
2018-07-19,94.718605,94.718605,93.281097,94.135063,84.389038,4998490
2018-07-20,93.039146,94.049667,92.227882,93.679611,83.980751,4363403
2018-07-23,93.765015,93.978500,93.209938,93.508820,83.827644,4395231
2018-07-24,93.950035,95.899918,93.508820,95.245209,85.384239,4610229
2018-07-25,94.903625,96.398064,94.690140,96.113403,86.162544,3915561
2018-07-26,96.611549,97.565140,95.885681,97.138161,87.081230,6817822
2018-07-27,97.565140,98.091751,97.052765,97.308952,87.234344,5194658
2018-07-30,97.180855,98.362175,96.696945,96.853508,86.826027,4645079
2018-07-31,97.308952,98.347939,97.166626,97.878258,87.744698,5225854
2018-08-01,97.465515,98.148682,96.383827,96.725410,86.711197,4297639
2018-08-02,93.964272,94.932091,92.697556,94.562042,84.771820,7851569
2018-08-03,95.074417,96.255730,94.206223,95.102882,85.256645,5310307
2018-08-06,94.433945,96.981598,94.348549,96.440758,86.456024,4015121
2018-08-07,96.682716,97.707466,96.568855,96.981598,86.940857,5664913
2018-08-08,97.052765,97.337418,96.113403,96.298431,86.328438,4485235
2018-08-09,97.252022,98.917252,96.981598,98.234077,88.063675,5694142
2018-08-10,97.792862,97.792862,96.241501,96.412292,86.430504,4966873
2018-08-13,96.326897,96.568855,94.006966,94.775536,84.963211,4577839
2018-08-14,95.117119,96.896202,95.117119,96.156105,86.200844,4930970
2018-08-15,95.088654,95.174049,93.508820,94.590508,84.797325,5751123
2018-08-16,95.344841,96.184570,94.747070,95.472939,85.588402,5059828
2018-08-17,95.586800,96.853508,95.216743,96.483459,86.494301,4555145
2018-08-20,96.782341,97.949425,96.668480,97.465515,87.374672,5125873
2018-08-21,97.465515,98.831848,97.252022,97.963654,87.821236,5802484
2018-08-22,97.977890,98.262543,97.038528,97.864029,87.731926,3190611
2018-08-23,97.565140,97.778633,96.554619,96.938904,86.902596,3880220
2018-08-24,97.465515,99.173439,97.351654,98.504501,88.306091,4361647
2018-08-27,99.159203,101.450668,98.974174,100.781731,90.347580,7322013
2018-08-28,101.237175,101.877647,100.141258,100.682098,90.258240,4175737
2018-08-29,100.781731,102.375793,100.027397,101.678391,91.151405,6105589
2018-08-30,100.653641,100.895592,99.344231,99.913536,90.048225,6065048
2018-08-31,99.529251,100.383217,99.386925,99.813904,89.958450,5712761
2018-09-04,99.273064,99.984703,98.547195,99.230370,89.432503,7048769
2018-09-05,99.102272,100.425911,98.717987,99.700043,89.855820,5139152
2018-09-06,99.700043,100.767494,99.244598,99.742744,89.894310,4249159
2018-09-07,98.988411,99.828140,98.234077,99.628883,89.791695,5316069
2018-09-10,100.098564,100.425911,99.586182,99.714279,89.868652,5984670
2018-09-11,98.931480,100.411682,98.461800,99.742744,89.894310,5375650
2018-09-12,99.614647,99.742744,98.347939,98.547195,88.816818,5513080
2018-09-13,99.144974,99.984703,97.949425,98.091751,88.406311,5001301
2018-09-14,98.561432,98.988411,97.380119,97.607841,87.970215,5226557
2018-09-17,97.607841,99.244598,97.365883,97.949425,88.278053,4826351
2018-09-18,98.604126,99.159203,96.768112,96.825043,87.264702,5857006
2018-09-19,96.839272,98.476036,96.170334,97.821327,88.162598,7359462
2018-09-20,98.760689,100.141258,98.760689,99.671577,89.830162,6126878
2018-09-21,100.312050,100.568237,98.760689,99.187668,89.394028,9345734
2018-09-24,98.817619,99.088043,96.839272,97.066994,87.482750,4725035
2018-09-25,97.095459,97.764397,96.625786,96.711182,87.162064,4285835
2018-09-26,95.757591,96.355362,94.732834,95.202515,85.802376,9134038
2018-09-27,95.359070,95.430237,92.839890,92.982216,83.801300,10734508
2018-09-28,92.569466,92.654861,91.245827,91.530479,82.492905,9094973
2018-10-01,92.185181,93.594215,92.114021,92.256348,83.147087,8201959
2018-10-02,92.370209,93.153008,92.085556,92.256348,83.147087,4899914
2018-10-03,92.583694,92.811417,91.231590,91.644341,82.595520,7851077
2018-10-04,91.473549,91.530479,90.107208,91.103500,82.108078,6234236
2018-10-05,90.776146,91.388153,89.509438,89.936417,81.056244,5393215
2018-10-08,89.665993,90.349167,89.196312,89.893715,81.017738,6914993
2018-10-09,89.352875,89.438271,86.264381,86.591728,78.041809,10606774
2018-10-10,86.150520,86.520569,83.987144,84.428360,76.092049,13421068
2018-10-11,84.115242,85.737770,83.702492,83.944450,75.655922,10517542
2018-10-12,85.908562,86.961784,84.044083,84.912270,76.528168,7937146
2018-10-15,84.954971,85.538513,83.859055,83.887520,75.604614,4465352
2018-10-16,84.357201,86.235916,83.873283,85.766235,77.297806,6002025
2018-10-17,85.268089,85.453117,83.972916,84.784180,76.412712,5483149
2018-10-18,84.257568,84.855339,82.933929,83.375145,75.142822,6191869
2018-10-19,81.539124,83.489006,81.396797,81.823776,73.744606,9862080
2018-10-22,82.236526,82.464249,79.375755,79.802734,71.923126,9339832
2018-10-23,78.308304,78.621422,76.415352,77.824387,70.140144,12737642
2018-10-24,77.639366,77.881325,74.835526,74.977852,67.574661,13692134
2018-10-25,75.988373,76.329956,74.750130,75.319435,67.882507,9061740
2018-10-26,74.565102,75.290970,73.042206,74.010025,66.702393,15733138
2018-10-29,75.191338,75.917206,73.198761,74.109657,66.792191,9259735
2018-10-30,74.081192,75.604088,73.369553,74.906685,67.510521,10781231
2018-10-31,76.116463,77.710526,75.689484,76.742706,69.165245,11251135
2018-11-01,83.303978,84.698784,80.258179,82.933929,74.745171,16394503
2018-11-02,83.517471,84.271805,80.813255,82.165359,74.052475,10531103
2018-11-05,82.620811,82.677742,81.425262,82.023033,73.924225,6315950
2018-11-06,81.852242,83.175880,81.681450,82.578110,74.424469,5231264
2018-11-07,83.688263,85.225395,82.891228,85.154228,76.746246,8518413
2018-11-08,84.542221,86.036659,84.257568,84.599152,76.245964,8643759
2018-11-09,84.826874,84.826874,82.208061,83.517471,75.271088,8194652
2018-11-12,83.574402,84.044083,81.880707,82.122665,74.014000,6766953
2018-11-13,82.307693,83.802124,81.752617,81.795311,73.718971,6416844
2018-11-14,82.791603,83.446304,81.368332,82.521179,74.373154,6923565
2018-11-15,81.781082,84.399895,81.240234,83.588631,75.335205,9110641
2018-11-16,83.275513,84.570686,83.019325,84.243340,75.925285,7925483
2018-11-19,84.015610,84.883804,82.037270,82.264992,74.142281,6165170
2018-11-20,81.012512,81.268700,79.375755,80.229713,72.307953,10165466
2018-11-21,80.628227,82.236526,80.286644,81.083679,73.077614,6372720
2018-11-23,79.987762,80.998283,79.589241,80.315109,72.384911,2735673
2018-11-26,80.799026,82.578110,80.727859,82.065735,73.962715,7072798
2018-11-27,81.339867,81.695686,80.386276,81.382561,73.346977,5079993
2018-11-28,81.425262,82.421555,79.945061,81.439491,73.398285,10442644
2018-11-29,81.055214,82.079964,80.784790,81.467957,73.914810,6913096
2018-11-30,81.012512,82.578110,81.012512,82.336159,74.702507,9617713
2018-12-03,84.826874,85.695068,83.232819,84.200638,76.394127,9147950
2018-12-04,83.901749,83.901749,80.187019,80.400505,72.946327,8340513
2018-12-06,78.678352,79.589241,76.500748,79.589241,72.210281,10412292
2018-12-07,79.916595,81.510658,76.159164,76.500748,69.408127,12293383
2018-12-10,76.059532,76.956192,74.323143,76.571915,69.472702,10615345
2018-12-11,78.222908,79.190727,75.532928,75.803345,68.775391,8483986
2018-12-12,77.226616,78.279839,76.671539,77.354713,70.182922,11007471
2018-12-13,77.610901,78.066345,76.059532,76.543449,69.446877,7284002
2018-12-14,75.817581,76.771172,74.821289,75.120178,68.155571,8320348
2018-12-17,74.863991,75.888741,72.885643,73.554581,66.735107,10722985
2018-12-18,74.394310,75.789116,73.796539,74.422775,67.522812,11224225
2018-12-19,74.650497,77.297783,73.782303,74.237747,67.354935,13445940
2018-12-20,73.412254,75.091713,71.860893,72.643684,65.908661,14756444
2018-12-21,72.344803,74.465469,71.917824,72.003220,65.327591,17107579
2018-12-24,71.704330,72.045914,69.740219,69.868309,63.390591,5870215
2018-12-26,70.337990,74.337379,69.583656,74.337379,67.445335,9478386
2018-12-27,72.786018,75.917206,72.686386,75.902977,68.865791,8739875
2018-12-28,76.401123,76.956192,75.134407,75.461761,68.465477,7481856
2018-12-31,75.547157,76.856567,75.063248,76.116463,69.059464,7673317
2019-01-02,74.707428,78.180206,74.451241,77.596664,70.402435,8263226
2019-01-03,77.141220,77.183922,74.394310,74.735893,67.806892,8369671
2019-01-04,76.486519,78.208672,76.244560,77.895554,70.673630,9745517
2019-01-07,77.995178,79.005707,77.041595,77.938248,70.712364,7724397
2019-01-08,78.877609,79.902367,78.322533,78.834908,71.525871,7120716
2019-01-09,79.105331,79.788506,78.165977,79.162262,71.822899,5250445
2019-01-10,78.265602,79.333054,77.582436,79.247658,71.900368,7244586
2019-01-11,78.621422,79.304588,77.867088,78.678352,71.383835,5030951
2019-01-14,77.610901,79.389984,77.269318,78.820679,71.512978,6295785
2019-01-15,78.052116,79.005707,77.397408,78.294067,71.035187,4400642
2019-01-16,77.980949,79.688873,77.924019,78.849144,71.538788,5499871
2019-01-17,78.891846,81.254471,78.749512,81.183304,73.656548,7495838
2019-01-18,82.023033,83.303978,81.766846,82.635040,74.973701,8474430
2019-01-22,82.094200,82.279221,79.532310,80.044693,72.623505,8282056
2019-01-23,80.187019,80.571297,79.361519,80.315109,72.868843,6779671
2019-01-24,79.831200,80.756325,79.589241,80.172783,72.739716,6362884
2019-01-25,81.339867,82.976624,81.282936,82.208061,74.586304,5421460
2019-01-28,81.254471,82.905464,81.040977,82.734673,75.064087,11686400
2019-01-29,82.535416,83.787888,82.535416,83.289749,75.567696,6006310
2019-01-30,83.360909,85.495811,83.147423,84.371429,76.549095,11459809
2019-01-31,77.525505,81.112144,76.372658,76.586143,69.485603,24418913
2019-02-01,76.059532,76.899261,75.105942,76.102234,69.046562,14778435
2019-02-04,75.661018,75.661018,74.735893,75.618324,68.607529,11337626
2019-02-05,75.604088,77.411644,75.504463,77.226616,70.066711,10028247
2019-02-06,76.486519,77.283546,75.661018,75.732185,68.710838,8085748
2019-02-07,75.134407,75.376366,73.284157,74.266212,67.380760,9045861
2019-02-08,73.568810,74.010025,72.344803,73.597282,66.773849,7318360
2019-02-11,74.451241,74.451241,73.725372,74.010025,67.148331,8186361
2019-02-12,74.764359,76.187630,74.166588,75.945671,68.904510,8390890
2019-02-13,76.586143,76.643074,75.575623,75.632553,68.620445,6606829
2019-02-14,75.177109,75.945671,74.935150,74.949387,68.000626,5567040
2019-02-15,75.732185,77.269318,75.618324,77.198151,70.040871,9441710
2019-02-19,76.401123,78.322533,76.401123,77.696297,70.492836,7128937
2019-02-20,77.696297,80.628227,77.525505,80.044693,72.623505,8213482
2019-02-21,80.101624,80.870186,78.194443,78.649887,71.358017,7731212
2019-02-22,79.233429,79.603477,77.724762,78.237137,70.983536,6296066
2019-02-25,78.607185,80.272415,78.393700,79.816971,72.416885,7748847
2019-02-26,79.631943,80.087387,79.119568,79.532310,72.158623,5300471
2019-02-27,78.891846,78.991470,77.383179,77.881325,71.144508,7676690
2019-02-28,77.753227,77.753227,75.234039,75.760651,69.207275,9489698
2019-03-01,76.614609,76.927727,74.750130,75.917206,69.350304,7992863
2019-03-04,76.358421,77.553970,75.532928,77.212387,70.533424,6895531
2019-03-05,76.913498,77.126991,76.187630,76.401123,69.792336,4949167
2019-03-06,76.628845,78.294067,76.628845,77.525505,70.819473,6632615
2019-03-07,77.055824,77.824387,75.817581,77.596664,70.884468,8607153
2019-03-08,77.112755,77.881325,76.087997,77.824387,71.092491,7450520
2019-03-11,78.464859,79.888130,78.094810,79.105331,72.262634,8329061
2019-03-12,79.518082,80.187019,78.948776,79.091103,72.249649,8596473
2019-03-13,79.660408,80.130089,78.991470,79.560776,72.678680,7115517
2019-03-14,79.361519,79.816971,78.137512,78.322533,71.547562,5750491
2019-03-15,78.322533,79.603477,78.251373,78.678352,71.872589,12058993
2019-03-18,78.706818,79.176498,77.795921,78.578720,71.781578,7168704
2019-03-19,79.019936,80.201248,78.009415,78.393700,71.612572,13890831
2019-03-20,78.151741,78.849144,77.297783,78.294067,71.521553,9529255
2019-03-21,77.667831,80.613998,77.625130,79.589241,72.704689,11595623
2019-03-22,78.706818,78.849144,76.301491,76.742706,70.104385,9458924
2019-03-25,76.372658,77.112755,75.789116,75.817581,69.259300,11207222
2019-03-26,76.913498,76.956192,75.020546,75.689484,69.142265,9737508
2019-03-27,75.774879,75.974136,74.351608,74.949387,68.466194,7738308
2019-03-28,74.721664,75.219803,74.095421,75.034782,68.544182,7119662
2019-03-29,72.985275,75.931442,72.942574,75.874512,69.311302,13915423
2019-04-01,76.700005,78.151741,76.201859,77.454338,70.754471,22446623
2019-04-02,77.291008,78.666664,76.380951,77.227516,70.547264,10662104
2019-04-03,77.820107,80.084656,77.312172,79.047623,72.209930,13240206
2019-04-04,79.216934,79.978836,77.820107,79.957672,73.041260,10384652
2019-04-05,80.317459,81.164024,79.703705,80.211639,73.273254,8341043
2019-04-08,79.661377,80.804230,79.428574,80.719574,73.737244,5601110
2019-04-09,80.317459,81.269844,79.682541,80.888885,73.891922,6611787
2019-04-10,80.698410,81.629631,80.613754,81.481483,74.433250,5061515
2019-04-11,81.206352,82.603172,80.634918,82.306877,75.187263,5634563
2019-04-12,82.835976,83.640213,82.158730,83.534393,76.308578,6282974
2019-04-15,83.534393,83.661377,82.052910,82.328041,75.206566,3502595
2019-04-16,82.010582,82.962959,81.714287,82.857140,75.689911,4564586
2019-04-17,83.365082,83.724869,82.624336,82.962959,75.786583,3931247
2019-04-18,83.111115,83.153442,81.735451,82.539680,75.399918,3387589
2019-04-22,81.820107,81.947090,80.931213,81.100533,74.085236,3132486
2019-04-23,80.465607,81.312172,80.126984,81.015877,74.007927,4869396
2019-04-24,81.291008,81.798943,80.571426,81.037041,74.027252,3412348
2019-04-25,80.613754,80.677246,79.280426,79.576721,72.693245,4734403
2019-04-26,79.365082,80.571426,79.216934,80.423279,73.466583,3664001
2019-04-29,80.507935,80.761902,79.851852,80.338623,73.389244,6408565
2019-04-30,80.529099,81.460320,80.021164,81.375664,74.336578,6754246
2019-05-01,81.248680,81.820107,78.962959,78.962959,72.132584,6509302
2019-05-02,78.095238,78.095238,71.915344,73.375664,67.281059,12036040
2019-05-03,73.714287,74.603172,72.740738,73.841270,67.707993,7001978
2019-05-06,71.957672,72.296295,70.687828,71.153442,65.243416,9459734
2019-05-07,70.328041,70.370369,67.809525,68.021164,62.371284,11295160
2019-05-08,68.148148,68.423279,67.005295,67.047623,61.478626,10960488
2019-05-09,66.137566,66.666664,65.227516,65.587303,60.139591,9402089
2019-05-10,65.142860,67.153442,64.359787,66.624336,61.090492,8772955
2019-05-13,64.867722,64.910049,63.703705,64.000000,58.684139,6918487
2019-05-14,64.317459,65.777779,64.148148,65.100533,59.693264,6717958
2019-05-15,64.232803,64.952377,63.619049,63.703705,58.412453,7327766
2019-05-16,64.317459,65.354500,64.042328,65.185188,59.770885,8207939
2019-05-17,64.444443,66.264549,64.317459,65.544975,60.100784,6622324
2019-05-20,64.825394,66.349205,64.783066,65.671959,60.217224,5892359
2019-05-21,66.624336,68.380951,66.560844,67.703705,62.080215,7549652
2019-05-22,67.343918,68.317459,67.132278,67.132278,61.556255,6343880
2019-05-23,66.179893,66.264549,64.846558,65.481483,60.042557,8326301
2019-05-24,66.370369,66.412697,64.952377,65.777779,60.314259,4512895
2019-05-28,65.777779,65.989418,64.952377,65.121696,59.712673,8003489
2019-05-29,64.317459,66.116402,63.978836,65.798943,60.333652,6848462
2019-05-30,65.989418,66.455025,65.629631,65.968254,60.488907,6934032
2019-05-31,64.867722,64.931213,63.830688,64.592590,59.227509,7657524
2019-06-03,65.669998,76.099998,65.500000,76.099998,69.779091,10946100
2019-06-04,76.290001,76.500000,73.370003,74.110001,67.954384,12732500
